_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,review_en
2892106931,FALSE,finalized,3,12/11/2020 14:19:22,helpful,1,204069,استثنائي. كل شيء ممتاز. سعر الخدمات والطعام مرتفع جداعدم وجود شطاف الماء في دورة المياه أعدكم اللهسعر الإنترنت مبالغ فيه,Exceptional. Everything is excellent. The price of services and the food is high Jaddaadm presence Shattaf water in the water cycle promise Allahsar Internet exaggerated
2892106932,FALSE,finalized,3,12/11/2020 14:19:22,helpful,0.6649,42826,استثنائي. قربة من الحرم النظافة والأقطار. المواقف غير كافية لنزلاء الفندق,Exceptional. Bladders from campus hygiene and countries. Parking is not enough for hotel guests
2892106933,FALSE,finalized,3,12/11/2020 14:19:22,somewhat_helpful,0.6617,38557,“اطلالة”. الموقع والاطلالة. الانترنت غير مجاني بالغرف وسعرة عالي,"""Look"". Location and view. Internet is not free rooms and high calories"
2892106934,FALSE,finalized,3,12/11/2020 14:19:22,helpful,0.6617,207787,“٩”. قربة من جميع الامكنة الترفيهية والتسويقية. الذي لم يعجبني اذ كان. هناك معارض ومئتمرات تكثر الزحمة في الخروج والدخول. بحكم قربة من المركز المالي والمعارض,"""9"". Bladders from all places and entertainment marketing. I did not like as it was. There are exhibitions and conferences abound congestion at the exit and entry. By virtue of proximity to the financial center and exhibitions"
2892106935,FALSE,finalized,3,12/11/2020 14:22:26,somewhat_helpful,0.6734,24780,حسن. . الاثاث يحتاج نظافه وتغيير الفرشات,Hassan. . Furniture needs cleaner and change mattresses
2892106936,FALSE,finalized,3,12/11/2020 14:22:26,helpful,0.6649,190740,"“بإختصار هذا الفندق هو الرقم 1 في الحرم ,,”. فندق مميز ورائع شكراً شكراً شكراً لكل العاملين فيه وبيض الله وجيهكم. ","""In short, this hotel is the number 1 in the Haram ,,"". Special and great hotel Thank you Thank you for all employees and eggs God Jahecm."
2892106937,FALSE,finalized,3,12/11/2020 14:22:26,helpful,1,139630,جيد جداً. شقق ممتازة ونظيفه وخدماتهم ممتازة. الاثاث قديم نسبيا ، تصريف مياه البانيو سئ,very good. Excellent and clean apartments and excellent services. Furniture Old relatively discharge Bathtubs bad water
2892106938,FALSE,finalized,3,12/11/2020 14:22:26,somewhat_helpful,0.6734,150724,“لا ملاحظات”. الموقع. الحمام غير متوفر للمواطن الخليجي والغرفة صغيرة,"""No comments."" Site. The bathroom is not available to citizens of the Gulf and a small room"
2892106939,FALSE,finalized,3,12/11/2020 14:23:46,helpful,1,21213,“مجاز رائع وانا أجيزه للمنافسه مع الفنادق الفارهة”. قرب المكان من كل الخدمات ووجود المسبح والنادي الصحي وهدوء المكان. لايوجد خلل واضح والكمال لله سبحانه,"""Wonderful metaphor, and I Ogizh to compete with luxury hotels."" Near the place of all services and the presence of the swimming pool, health club and quiet place. There is no obvious defect and perfect God Almighty"
2892106940,FALSE,finalized,3,12/11/2020 14:23:46,helpful,1,6214,“الفندق جميل جدا ومريح للعائلة”. الديكور جميل جدآ والغرف والخدمات. السعر مرتفع جدآ مع اني لم احصل على خصم كوني عميل خاص لديهم اتمنى بأن يراعون فالاسعار,"""Very nice and comfortable hotel for the family."" The decor is very nice and the rooms and services. The price is high with very I did not get a discount special agent Connie hope that they observe Prices are"
2892106941,FALSE,finalized,3,12/11/2020 14:23:46,helpful,1,104018,جيد. ضيافة الغرف كانت ممتازة المطعم في الدور العلوي هادئ جدا. المواقف ضيقة ومحدودة جداالاثاث قديم,good. Guest rooms were an excellent restaurant on the top floor is very quiet. Narrow and limited positions Jaddaalathat Old
2892106942,FALSE,finalized,3,12/11/2020 14:23:46,somewhat_helpful,0.6734,27644,حسن. طاقم الاستقبال. تغير ثلاث غرف بسبب عطل بتكيف,Hassan. Reception staff. Three rooms change due to malfunction adaptively
2892106943,FALSE,finalized,3,12/11/2020 14:25:00,not_helpful,0.6734,102671,استثنائي. . التكيف,Exceptional. . Adaptation
2892106944,FALSE,finalized,3,12/11/2020 14:25:00,helpful,0.6649,54298,“جيدجدا”. قرب الفندق من أماكن التسوقوالهدوء. نظافة الغرف لم تكون بالمستوى المطلوبجيده,"""very good"". Near the hotel places Altsuqguagu. Room cleanliness was not to be level Almtalobjeedh"
2892106945,FALSE,finalized,3,12/11/2020 14:25:00,not_helpful,0.6734,46304,استثنائي. . مراوح الشفط في الحمامات,Exceptional. . Suction fans in the bathrooms
2892106946,FALSE,finalized,3,12/11/2020 14:25:00,helpful,0.6649,101857,“رائع جدا”. كل شيئ رائع وجميل وخاااااااااصة طاقم العمل متعاون جدا ولبق وممتاز. دخول الزائرين بكثرة للفندق والبار والديسكوو,"""Very cool"". Everything wonderful and beautiful and Khaaaaaaaaash staff are very cooperative and tactless and excellent. Visitors frequently enter the hotel and the bar and Aldisekoo"
2892106947,FALSE,finalized,3,12/11/2020 14:27:16,helpful,0.6649,59738,“صفر”. . تاخر الطلبات !عند طلب خدمه لايجبونك الى بعد عدة اتصالات !  اقناعك بطريقه انه طلبك مرفوض بقصه غريبه وانه الخطإ منك وليس من الاداره. ! خدمة تعيسه لاقصى درجة! عند الاتصال بالإستقبال  تم اغلاق الهاتف في وجهي ثلاث مرات بدون سماع صوتي فقط يرن ويفتح.الخط ويغلق في وجهي ماهذا كل التهاون مع العاملين في الاستقبال لايهمهم من انت وماذا تريد فقط يريدون اموالك وموعد خروجك اما اي طلب غير ذلك اما يقولن حسن على الفور ولاينفذون ام يغلقون الهاتف في وجهك,"""zero"". . Delayed orders! When you request service to Aajbounk after several contacts! Way to convince you that your request is rejected and cut it strange that the error from you and not from the administration. ! Service miserable maximum score! When you connect to the reception was shut down the phone at me three times without just hear my voice ringing Evth.kt and closes at me what is this all tolerated with workers at the reception to not care who you are and what you want just want your money and date out either any request otherwise either Icoln Hassan immediately and Einfdhun or shut the phone in your face"
2892106948,FALSE,finalized,3,12/11/2020 14:27:16,somewhat_helpful,0.6734,10196,ضعيف. . وجود صراصير في غرفة النوم,Weak. . The presence of cockroaches in the bedroom
2892106949,FALSE,finalized,3,12/11/2020 14:27:16,helpful,1,189996,“إقامة جميلة وطاقم عمل يتفانون لتقديم الافضل”. كان الإفطار جيد ومتميز. أشكر جميع العاملين بالفندق من استقبال وخدمات ونظافة غرف الذين كانوا يتفانون بتقديم الخدمة مع وجوه مبتسمة تحية مني لجميع العاملين بالفندق. لا شيء,"""Beautiful stay and staff are dedicated to providing the best."" It was good and outstanding breakfast. I thank all the staff from the hotel reception services and cleanliness of rooms who are dedicated to provide the service with smiling faces greeting me to all employees of the hotel. nothing"
2892106950,FALSE,finalized,3,12/11/2020 14:27:16,helpful,1,160369,“لم اكن سعيداً”. سهولة التعامل مع الموظفين والمدير. لدهم ضعف ملحوظ في تنظيف الغرف وإدارة مواعيد الدخول والخروجانا وصلت الساعة 2 ظهراً ولم استطع دخول الغرفة لحد الساعة 4.30 عصراً لعدم جاهزية الغرفة وكان عدد الموجودين بالاستقبال الذين يعانون من نفس المشكلة كثيرونفهي مشكلة تجعل الزائر يكره وجودة في هذا الفندق لضياع اليوم عليه في مقر استقبال الفندق,"""I was not happy."" Easy to deal with the staff and the manager. The raid twice significantly in housekeeping and management of dates of entry and Kherujana reached 2 pm and I could not enter the room limit at 4:30 pm for the lack of room readiness and the number of existing reception who suffer from the same problem Ktheronfahi problem makes the visitor hated and quality at this hotel for the loss of the day in the headquarters of the hotel reception"
2892106951,FALSE,finalized,3,12/11/2020 14:29:37,helpful,0.3383,140903,رائع. رائع جدا انصح بزيارته. الفطور افضل ان يكون اكثر تنويعا,Gorgeous. Recommend to a very wonderful visit. Breakfast is better to be more diversified
2892106952,FALSE,finalized,3,12/11/2020 14:29:37,not_helpful,0.3383,166312,رائع. كل شي. لا شي,Gorgeous. everything. nothing
2892106953,FALSE,finalized,3,12/11/2020 14:29:37,helpful,1,62557,حسن. . موقع الفندق غير جيد - لايوجد خدمة التاكسي الفورية  - تأخير في اجراءات الدخول كنت حاجزة جناح وغرفة متصلة في البداية اعطونا الجناح وقالوا انتظروا ساعة او ساعتين ونعطيكم الغرفة الثانية رغم ان تسجيل الوصول كان الساعة 3 وبعد اقل من نص ساعة وبعد دخولنا الجناح وترتيب اغراضنا اتصلوا بنا وقالوا سوف نغير لكم الغرفة والجناح لان الضيف اللي في الغرفة الاول مدد اقامته ولايوجد غرفة مع جناح متصل,Hassan. . The hotel location is good - does not have a taxi service spot - delays in check-you barrier rooms and suites connected initially Give us wing and they waited an hour or two and give the second room even though the check was at 3 and less than a half hour after we entered the wing and arrange our stuff Contact us they said you will change the room because the guest wing who first extended his room and does not have a room with a connected wing
